creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-11-29T02:53:46.946+00:00|1168231283662|49.136.152.61|Chrome|no way!|7|4398046511934|0||1168231283659
2012-11-29T02:55:28.578+00:00|1168231426361|101.78.21.161|Firefox|maybe|5|10995116279339|55||1168231426359
2012-11-29T03:00:10.546+00:00|1168231358012|49.127.199.245|Internet Explorer|LOL|3|13194139533966|62||1168231358009
2012-11-29T03:00:20.071+00:00|1168231473622|24.38.120.200|Internet Explorer|maybe|5|32985348834928|57|1168231473620|
2012-11-29T03:00:39.612+00:00|1168231206272|27.98.220.136|Firefox|About Sparta, en the invading DoriansAbout Who Do You Love?, Bo Diddley's band, on lAbout|89|35184372088856|1||687194869116
2012-11-29T03:02:28.336+00:00|1168231357599|61.4.67.186|Firefox|LOL|3|28587302322767|65|824633973916|
2012-11-29T03:05:42.154+00:00|1168231317582|31.130.254.177|Firefox|cool|4|24189255812099|72||962072887365
2012-11-29T03:05:43.650+00:00|1168231357602|95.142.88.205|Firefox|About François Mitterrand, tegration via the Maastricht TAbout Henry Ford,  both a techn|88|28587302322767|46||1099511880861
2012-11-29T03:06:23.321+00:00|1168231205736|27.98.220.136|Firefox|fine|4|35184372088856|1|206158531431|
2012-11-29T03:08:47.066+00:00|1168231424166|1.0.11.180|Chrome|About Martin Scorsese, d Robert De Niro. He won the Academy Award for Best Director|83|17592186045577|1|1168231424160|
2012-11-29T03:08:53.348+00:00|1168231182246|46.17.104.36|Chrome|thx|3|13194139534792|50||687194845086
2012-11-29T03:08:56.118+00:00|1168231368021|80.178.196.16|Chrome|maybe|5|35184372089942|17||1168231368018
2012-11-29T03:12:17.768+00:00|1168231313658|196.200.167.93|Internet Explorer|About Søren Kierkegaard, oes not want; (... ) rather it wants to test the iAbout Mechanical Animal|98|910|87|618475499761|
2012-11-29T03:14:57.811+00:00|1168231155379|31.170.121.115|Internet Explorer|About Stephen Harper,  in contempt About Slovakia, kia is borderAbout Senegal, he east|87|28587302322180|48||1168231155378
2012-11-29T03:16:19.484+00:00|1168231273609|24.72.152.125|Firefox|About Norah Jones, 's 60th-best-sellAbout Morgan Freeman, Shawshank RedemptAbout W|82|37383395344866|57||893353366663
2012-11-29T03:21:42.413+00:00|1168231166653|61.17.182.142|Firefox|cool|4|24189255811914|0||1099511689915
2012-11-29T03:22:02.364+00:00|1168231155141|148.233.148.205|Firefox|fine|4|4398046512479|53||1168231155131
2012-11-29T03:23:46.411+00:00|1168231146644|158.97.15.115|Internet Explorer|About Adolf Hitler, re were some steady themes, About Charles I of England, rces|81|19791209300501|53||549755856017
2012-11-29T03:25:35.427+00:00|1168231217845|82.137.54.250|Chrome|About James Cameron, sed approximatelyAbout Adam Smith, phy at the UniverAbout Gwen Stefani, th Hot 100 artistAbout Alec Baldwin, the soap opera KnAbout In My Life,|165|32985348833804|95||1168231217844
2012-11-29T03:26:22.644+00:00|1168231433974|199.103.92.226|Firefox|thanks|6|19791209300224|77||1168231433967
2012-11-29T03:26:40.098+00:00|1168231490882|1.4.5.93|Internet Explorer|About Johan Christian Fabricius, nsecta, which at that time iAbout Dolly Parton, -|82|21990232555639|1||1168231490874
2012-11-29T03:27:26.476+00:00|1168231365255|1.182.195.174|Chrome|About Bill Clinton, surance Program, pAbout Rutherford B. Hayes, ter graciously turAbout|88|26388279068302|1||1168231365252
2012-11-29T03:30:19.918+00:00|1168231188304|46.18.46.21|Firefox|About Bob Dylan, ngwriter Bob DylAbout Stevie Wonder, nder was named aAbout|75|37383395346041|99|618475374411|
2012-11-29T03:31:01.972+00:00|1168231424163|14.128.17.217|Firefox|About Linda Ronstadt, d by few others. In total, she has released over 30 s|75|4398046512585|52|1168231424160|
2012-11-29T03:31:16.002+00:00|1168231405695|31.186.190.188|Firefox|no way!|7|13194139534340|72|893353498748|
2012-11-29T03:31:22.330+00:00|1168231459462|14.1.2.63|Chrome|cool|4|35184372089942|1||1099511982723
2012-11-29T03:31:45.512+00:00|1168231405687|31.186.190.188|Firefox|fine|4|13194139534340|72||962072975478
2012-11-29T03:32:12.155+00:00|1168231424168|27.47.132.92|Firefox|fine|4|21990232556240|1||1168231424163
2012-11-29T03:36:33.309+00:00|1168231182138|46.17.104.36|Chrome|duh|3|13194139534792|50||206158507825
2012-11-29T03:37:37.497+00:00|1168231152520|49.236.40.147|Chrome|About Marc Gicquel, ional male teAbout Zimbabwe, thern Africa.About Burma, nited Sta|84|32985348833584|0|343597431673|
2012-11-29T03:40:08.239+00:00|1168231105467|62.68.248.84|Firefox|duh|3|10995116278091|74||1168231105462
2012-11-29T03:41:35.958+00:00|1168231188334|24.56.103.240|Internet Explorer|maybe|5|4398046512447|57||1168231188331
2012-11-29T03:43:26.460+00:00|1168231292647|91.216.97.123|Chrome|duh|3|30786325578144|86||1168231292643
2012-11-29T03:43:46.984+00:00|1168231371095|31.44.242.80|Chrome|LOL|3|37383395345556|56||1168231371083
2012-11-29T03:44:25.988+00:00|1168231502601|31.211.182.228|Safari|About Frederick I, Holy Roman Emperor, derick II of the Hohenstaufen dynasty.|77|2199023255851|50|1168231502600|
2012-11-29T03:46:16.658+00:00|1168231317891|41.190.228.80|Internet Explorer|About Nicholas II of Russia,  go from being one of the foremost great poweAbout Republic|89|13194139533743|90||1168231317889
2012-11-29T03:49:44.932+00:00|1168231490878|1.4.5.196|Internet Explorer|no|2|28587302322668|1||1168231490876
2012-11-29T03:49:57.162+00:00|1168231313660|31.216.154.26|Chrome|LOL|3|28587302323389|81||1168231313658
