deletionDate|id
2012-12-10T00:09:56.799+00:00|1168231316336
2012-12-10T00:20:46.762+00:00|1168231372280
2012-12-10T00:29:16.021+00:00|1168231295189
2012-12-10T00:45:14.816+00:00|1168231290397
2012-12-10T00:51:08.579+00:00|1168231286584
2012-12-10T03:09:04.176+00:00|1168231320689
2012-12-10T03:18:19.820+00:00|1168231310830
2012-12-10T03:44:27.393+00:00|1168231175931
2012-12-10T03:56:09.439+00:00|1168231160632
2012-12-10T05:15:48.757+00:00|1168231260393
2012-12-10T05:25:39.794+00:00|1168231435281
2012-12-10T05:57:27.532+00:00|1168231160893
2012-12-10T07:21:17.209+00:00|1168231128158
2012-12-10T07:26:03.684+00:00|1168231475289
2012-12-10T08:20:35.618+00:00|1168231178226
2012-12-10T10:01:55.430+00:00|1168231330408
2012-12-10T10:52:30.256+00:00|1168231328695
2012-12-10T11:38:40.378+00:00|1168231478093
2012-12-10T13:42:06.576+00:00|1168231421050
2012-12-10T14:56:52.447+00:00|1168231436620
2012-12-10T15:02:34.720+00:00|1168231408462
2012-12-10T16:18:04.035+00:00|1168231300343
2012-12-10T17:11:51.949+00:00|1168231187601
2012-12-10T17:16:59.040+00:00|1168231187606
2012-12-10T17:22:03.590+00:00|1168231178127
2012-12-10T20:00:05.737+00:00|1168231284625
2012-12-10T20:21:00.722+00:00|1168231197869
2012-12-10T20:21:17.823+00:00|1168231473733
2012-12-10T21:48:35.145+00:00|1168231323367
2012-12-10T22:04:54.111+00:00|1168231486173
2012-12-10T22:17:01.434+00:00|1168231370920
2012-12-10T23:04:03.192+00:00|1168231490530
2012-12-10T23:57:23.239+00:00|1168231105732
