creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-31T00:05:52.279+00:00|1168231380943||62.216.81.132|Chrome|zh|About Catch the Wind,  months later in the United States through Hickory Records (Hickory 45-1309). The single wa|113|37383395345740|755914254439|95
2012-12-31T00:14:17.732+00:00|1168231192953||1.2.2.59|Chrome|sd|About Nikolay Davydenko, dymyrovych Davydenko) is a Russian tennis player. Davydenko's best res|95|32985348833485|137438956914|1
2012-12-31T00:23:35.251+00:00|1168231503955||27.128.101.84|Chrome|en|About P. G. Wodehouse,  Guy Bolton. He worked with Cole Porter on the musical Anything Goes (1934), wrote the lyrics for the hit song Bill in Kern's Show Boat (1927), wrote lyri|177|28587302323071|1168231120829|1
2012-12-31T00:29:43.113+00:00|1168231189632||49.136.152.61|Chrome|en|About Neil Diamond, s worldwide including 48 million in the United States alone. He is considered to|101|4398046511934|824633724101|0
2012-12-31T00:30:57.757+00:00|1168231434836||49.202.148.206|Internet Explorer|en|About Joe Biden, ion in 1988 and 2008, both times dropping out early in the race. Barack Obama selected Biden to be the Democratic Party nominee for Vice President in the 2008 U.|178|6597069768144|1168231117279|0
2012-12-31T00:31:33.680+00:00|1168231363055||49.128.108.54|Firefox|es|About James K. Polk,  postage stamps in the United States. He promised to serve only one term and did not run for reelection. He died of cholera three mont|155|37383395344579|618475300311|0
2012-12-31T00:37:04.686+00:00|1168231185968||200.12.153.135|Firefox|en|About Plato, al Greek philosopher, mathematician, student of Socrates, writer of philosophical dialog|101|30786325579147|137438956694|34
2012-12-31T00:46:23.876+00:00|1168231189651||196.44.165.113|Firefox|en|About Neil Diamond,  As of 2001, Diamond had sold over 115 million records worldwide including 48 million in|108|37383395345044|824633724101|102
2012-12-31T01:05:31.535+00:00|1168231195794||196.192.42.239|Chrome|sd|About Andy Roddick, mpion when he won the title at the 2003 US Open, defeating Juan Car|87|26388279067874|343597387124|84
2012-12-31T01:06:19.995+00:00|1168231186773||41.253.238.88|Chrome|en|About Plato, institution of higher learning in the Western world. Along with his mentor, Soc|92|4398046512677|137438956694|22
2012-12-31T01:17:49.271+00:00|1168231493794||27.117.34.20|Internet Explorer|en|About Ho Chi Minh, iet Cong during the Vietnam War, with aid from the United States of America and countries including A|120|19791209300541|1099511643399|98
2012-12-31T01:23:20.045+00:00|1168231299260||24.30.183.118|Chrome|en|About Maximilian I, Holy Roman Emperor, ximilian established the Habsburg dynasty in Spain and allowed his grandson Charl|121|15393162790015|412316867830|57
2012-12-31T01:40:05.070+00:00|1168231292543||46.255.201.35|Internet Explorer|gu|About Lady Gaga,  causes and LGBT activism. Influenced by David Bowie, Michael Jackson, Madonna and Queen, Lady Gaga is recognized for her flambo|145|30786325578931|343597391026|77
2012-12-31T01:41:41.292+00:00|1168231490921||61.4.67.186|Firefox|en|About Johan Christian Fabricius,  century, having named nearly 10,000 species of animal, and established the basis for modern iAbout Francis Bacon, on Verulam in 1618, and the Viscount S|186|28587302322767|893353213052|65
2012-12-31T01:44:34.522+00:00|1168231353173||31.41.255.70|Firefox|en|About Celine Dion, ng with Epic Records and releAbout Bette Davis, ays, Davis moved to HollywoodAbout Herman Melv|113|13194139533448|412316869673|56
2012-12-31T01:49:21.752+00:00|1168231438214||31.186.190.188|Firefox|en|About Hadrian, ma. In addition to being emperor, Hadrian was a humanist and was philhelle|89|13194139534340|893353210495|72
2012-12-31T01:58:58.209+00:00|1168231369969||27.134.39.22|Internet Explorer|en|About Kevin Rudd, leadership, Rudd stepped down as party leader and Prime Minister on the morning of the ballot. He su|118|37383395345760|687194777325|52
2012-12-31T02:06:08.395+00:00|1168231111646||1.202.204.190|Chrome|zh|About Patti Smith, ch Minister of Culture, and in 2007, she was inducted into the Rock and Roll Hall of Fame. On Novem|118|32985348834072|618475291000|1
2012-12-31T02:24:25.733+00:00|1168231508087||27.124.84.134|Opera|ur|About Steven Spielberg, films were seen as archetypes of modern Hollywood blockbuster filmmaking. In l|102|37383395345711|1168231121178|51
2012-12-31T02:34:41.354+00:00|1168231176623||46.29.144.95|Chrome|bn|About The New Game, nded in 1990. The New Games Book edited by Andrew Fluegelman, 1976 ISBN 0-385-12516-X More New Games|121|30786325578339|206158433003|92
2012-12-31T02:42:36.749+00:00|1168231291631||1.10.7.84|Firefox|kn|About Akira Kurosawa, anese film industry in 1936, following a brief stint as a painter.|89|37383395345141|412316867761|1
