deletionDate|id
2012-12-14T01:35:57.185+00:00|1168231122734
2012-12-14T03:03:57.533+00:00|1168231291869
2012-12-14T03:23:03.360+00:00|1168231508637
2012-12-14T03:37:59.615+00:00|1168231111753
2012-12-14T04:08:26.246+00:00|1168231173796
2012-12-14T04:57:14.091+00:00|1168231305757
2012-12-14T06:22:03.025+00:00|1168231497552
2012-12-14T06:57:57.613+00:00|1168231160531
2012-12-14T09:29:16.991+00:00|1168231161190
2012-12-14T10:28:07.201+00:00|1168231346613
2012-12-14T11:21:00.704+00:00|1168231352010
2012-12-14T11:47:58.142+00:00|1168231357037
2012-12-14T11:56:39.193+00:00|1168231210022
2012-12-14T12:12:26.451+00:00|1168231178091
2012-12-14T12:19:14.127+00:00|1168231346988
2012-12-14T12:24:24.679+00:00|1168231276578
2012-12-14T13:26:30.586+00:00|1168231493259
2012-12-14T13:29:38.357+00:00|1168231160617
2012-12-14T13:56:42.829+00:00|1168231383354
2012-12-14T14:39:29.523+00:00|1168231135486
2012-12-14T15:25:24.807+00:00|1168231117681
2012-12-14T18:06:02.359+00:00|1168231430831
2012-12-14T18:45:28.707+00:00|1168231346733
2012-12-14T18:55:39.930+00:00|1168231127544
2012-12-14T18:59:02.532+00:00|1168231178664
2012-12-14T20:04:34.808+00:00|1168231493001
2012-12-14T20:25:21.091+00:00|1168231276901
2012-12-14T21:50:10.355+00:00|1168231236912
2012-12-14T22:06:23.065+00:00|1168231172810
2012-12-14T22:23:43.535+00:00|1168231370621
