deletionDate|PersonId|CommentId
2012-12-16T00:52:53.506+00:00|15393162789912|1168231302538
2012-12-16T00:55:12.963+00:00|10995116279197|1168231136980
2012-12-16T01:04:09.784+00:00|21990232556019|1168231189506
2012-12-16T02:01:35.218+00:00|4398046512338|1168231286626
2012-12-16T02:41:34.544+00:00|2199023255851|1168231136258
2012-12-16T02:54:05.596+00:00|2199023256503|1168231239501
2012-12-16T03:05:08.810+00:00|2199023256573|1168231237322
2012-12-16T03:06:16.048+00:00|10995116279182|1168231420887
2012-12-16T03:46:58.219+00:00|21990232556212|1168231130610
2012-12-16T03:47:24.100+00:00|17592186045784|1168231507153
2012-12-16T04:24:04.610+00:00|24189255811930|1168231507499
2012-12-16T05:07:44.079+00:00|19791209301241|1168231232743
2012-12-16T05:23:37.729+00:00|10995116278104|1168231173567
2012-12-16T06:30:53.151+00:00|28587302323071|1168231286626
2012-12-16T07:37:17.130+00:00|24189255812167|1168231354761
2012-12-16T08:39:49.592+00:00|455|1168231441170
2012-12-16T10:29:35.017+00:00|10995116278083|1168231274927
2012-12-16T10:41:10.206+00:00|28587302323633|1168231251589
2012-12-16T11:09:59.443+00:00|26388279067210|1168231370361
2012-12-16T11:48:51.645+00:00|10995116278729|1168231286626
2012-12-16T11:59:46.667+00:00|32985348833688|1168231237322
2012-12-16T12:51:02.668+00:00|32985348834665|1168231302538
2012-12-16T12:58:08.458+00:00|15393162789808|1168231135520
2012-12-16T15:22:47.665+00:00|325|1168231507153
2012-12-16T16:27:53.910+00:00|10995116278358|1168231347737
2012-12-16T17:47:18.426+00:00|783|1168231217789
2012-12-16T17:56:56.644+00:00|6597069767381|1168231136346
2012-12-16T18:03:10.690+00:00|35184372090136|1168231416309
2012-12-16T19:00:42.073+00:00|26388279066773|1168231420887
2012-12-16T22:33:30.568+00:00|17592186044850|1168231387653
2012-12-16T23:09:36.013+00:00|15393162788944|1168231346011
